,object_id,ra,decl,gal_l,gal_b,ddf,hostgal_specz,hostgal_photoz,hostgal_photoz_err,distmod,mwebv,target,maxsigma,fracmaxsigma,undersigma,fracunder,ls_frequency,ls_power,micro_t0,micro_te,micro_wings,micro_chi2,n_datapoints,stds,median,median_err,microbase,microamp
56,10349,34.980469,-6.279287999999999,172.180075,-60.389399,1,0.0,0.0,0.0,,0.023,65,48.73435382123605,0.021212121212121213,-2.6327717296164344,0.0,2.6769479958610907,0.028607210133813718,59801.07508112278,0.01652291344530632,0.5829895479499541,585.6013574089891,330.0,[ 2.20216066  7.24301409 17.87533603  5.0211032   3.31078775  7.08777912],[-0.8230465  0.100162   0.065596  -0.410363  -1.217043   0.368656 ],[2.076712  1.1889455 1.184487  1.9826205 2.911278  6.878368 ],[-0.23205883 -0.05199277  0.38460115 -0.49979166 -0.3172318  -0.22886555],"[      0.         2826955.0581261  6223703.1116727  1995121.12672956
 1076239.52949945 1194714.15996012]"
57,10478,52.91015600000001,-27.953188,223.77408300000002,-54.639214,1,0.5552,0.2233,0.2002,40.2248,0.006999999999999999,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
58,10586,358.636353,-46.768478,328.890146,-67.388837,1,0.6052,0.6017,0.0153,42.7467,0.008,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
59,10757,52.91015600000001,-26.276812,220.926149,-54.363918000000005,1,0.1699,0.1711,0.0185,39.5801,0.008,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
60,10796,52.91015600000001,-25.944481,220.36635,-54.301439,1,0.0,0.0,0.0,,0.01,65,51.464544242333275,0.014285714285714285,-3.3311781458721144,0.002857142857142857,1.0052781520883496,0.031199758480341976,59946.2713352445,0.0029424819387791996,1.3864321478044745,377.85565467680186,350.0,[ 2.25119471  5.10453056  1.24259362 13.34458641  4.32650103  5.46408759],[ 0.2025365  0.062688   0.0328495 -0.186627   0.0510755 -0.147564 ],[1.856734  0.9833025 1.0165185 1.632778  2.2759555 5.2586605],[ 0.15078297 -0.12379401 -0.08690448 -0.1190863   0.18109575  0.48980469],"[1.77361760e+13 1.69113308e+11 2.36658323e+10 4.57575962e+11
 1.23893914e+11 1.69349787e+10]"
61,10798,351.299988,-62.3204,319.03859700000004,-52.026866999999996,1,0.1778,0.1872,0.0121,39.7959,0.018000000000000002,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
62,11165,150.996094,2.985506,236.647967,43.28735,1,0.0,0.0,0.0,,0.02,16,59.83276532726156,0.42745098039215684,-2.2429217333631617,0.0,4.7709264946192755,0.792834817374744,59619.151086240396,36.29369262374287,-0.02517070341281339,280380.0797366967,255.0,"[  9.63781908 116.07286653 141.95878673 106.65596035  70.43198879
  30.94876757]",[-4.846727 48.025578 59.047466 61.323448 47.195862  7.591805],[2.6973815 2.934289  2.463691  2.808655  3.262153  6.234158 ],[-3.03434785 13.38762238 16.58857736 12.94747955  9.57382454  3.61250591],"[ 15.28335777 163.52547941 172.70018267 153.61005824 105.0054168
  31.52296357]"
63,11359,349.966217,-62.696659,319.54298900000003,-51.376556,1,0.1529,0.1415,0.0072,39.1281,0.021,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
64,11507,53.085938,-28.122234000000002,224.10090899999997,-54.509752,1,0.3312,0.5095,0.0718,42.3102,0.006999999999999999,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
65,11770,346.130127,-63.07261999999999,321.42310299999997,-50.042305,1,0.1415,0.2171,0.435,40.156,0.02,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
66,11773,150.644531,3.583322,235.698235,43.342784,1,0.2207,0.5279,0.1679,42.4027,0.018000000000000002,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
67,11931,149.589844,3.583322,234.885369,42.474696,1,0.0,0.0,0.0,,0.024,65,42.09557878001449,0.0196078431372549,-2.5108992294223302,0.0,3.918887580239936,0.039644439020926764,59964.27808878626,0.003063180230418132,0.8081782808529467,828.2686556926063,255.0,[22.49843558  3.81751321  1.73702895  2.57552545  3.98967884 13.61398227],[ 0.321281 -0.181658  0.389598  0.462443  1.374564  0.462512],[1.989042 1.349351 1.428344 2.154309 3.090114 6.743155],[0.13071621 0.34421506 0.0808496  0.51799859 1.41667592 2.43598351],"[1.38296310e+14 0.00000000e+00 5.19522848e+10 4.44842876e+10
 0.00000000e+00 6.39439451e+09]"
68,11978,358.648071,-46.37508,329.462659,-67.716008,1,0.492,0.4605,0.0179,42.0472,0.009000000000000001,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
69,12695,51.855469,-28.630989000000003,224.73326,-55.649871999999995,1,0.0,0.0,0.0,,0.009000000000000001,92,568.5964121784491,0.48857142857142855,-1.0849893946574205,0.0,1.597630027009271,0.4561141484709907,60076.655747454686,0.061228817989822874,0.5042386890182087,5966294.094624074,350.0,"[ 300.74089579 1921.27009005 1608.31956786 1232.76614852 1137.03077817
 1112.18377219]","[ -248.4547955 -1961.5941775 -1678.498047  -1106.6604615 -1085.4535525
 -1100.5460815]",[ 4.4866475 11.0556785  9.476424   7.038602   7.0600585  9.7606015],"[-165.02478766 -908.51683409 -731.67314865 -520.08662263 -552.50531477
 -770.61335282]","[0.00000000e+00 1.08677954e+16 1.12775982e+16 6.80676882e+15
 6.45889835e+15 8.24767596e+15]"
70,12872,347.861847,-61.943836,321.519104,-51.424048,1,0.0,0.0,0.0,,0.017,65,10.755171924829805,0.019886363636363636,-2.5191898328481424,0.0,15.216579996367537,0.050740688916374774,60194.67029557712,0.00048380615976117904,1.307321535912061,455.5578156430502,352.0,[2.42175229 2.16912589 2.13416059 2.57575548 5.60048951 5.94912269],[ 0.34161   -0.047889  -0.098801  -0.0853975 -0.083513   1.490975 ],[2.092172  1.2887655 1.242898  1.895755  2.694187  6.28093  ],[-0.03608723  0.2022461   0.09378184  0.17313269 -0.06627016  0.62143767],"[1.31748979e+15 3.98176576e+10 2.49697482e+11 0.00000000e+00
 7.09148512e+12 4.97918181e+11]"
71,13079,151.699219,3.583322,236.53322400000002,44.205648,1,0.2019,2.447,1.0434,46.4913,0.016,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
72,13138,346.65518199999997,-63.260487,320.952196,-50.040935,1,0.0756,0.5192,0.2158,42.3596,0.019,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
73,13194,53.789062,-27.784405,223.68569700000003,-53.845803000000004,1,0.5195,0.5624,0.2843,42.5685,0.009000000000000001,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
74,13459,150.117188,2.836105,236.12471800000003,42.483719,1,0.3495,0.3449,0.6556,41.3068,0.016,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
75,13482,33.75,-4.630479,168.146242,-59.949071999999994,1,0.2929,0.3115,0.0205,41.0501,0.019,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
76,13504,1.363636,-46.768478,324.669342,-68.371416,1,0.4469,0.3816,0.0766,41.5643,0.008,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
77,14080,150.996094,4.181528,235.291975,43.970869,1,0.0,0.0,0.0,,0.015,65,30.58433613751767,0.047058823529411764,-2.4435607790902214,0.0,2.007942846699237,0.153662673019493,60195.146201400246,0.017263724843359755,2.088125150897113,2165.600187299513,255.0,[ 2.57425863 10.34853444 13.25067147  9.19649242  7.45231964 10.36041575],[-0.815683  0.103188  0.047615 -0.260778  0.519206 -0.536037],[1.9868285 1.464204  1.596565  2.534553  3.476893  7.259069 ],[-0.4301919  -1.52023968 -2.06089966 -1.67336845 -0.42181812 -0.32341392],"[0.00000000e+00 2.36413111e+15 3.19679115e+15 2.39629822e+15
 1.85004621e+15 9.93134098e+14]"
78,14156,53.085938,-27.111859999999997,222.38429100000002,-54.355086,1,0.0,0.0,0.0,,0.006999999999999999,65,115.2282282800514,0.06285714285714286,-2.739615164606885,0.0,4.67767127958138,0.02432702795022975,59938.02793995521,0.0005951842041679195,0.2929947107201719,8150.664026140868,350.0,[54.85716334  7.79267123  8.59873609 20.28772599 55.42756543 19.18083748],[1.381292  1.325162  1.2831305 0.5093385 0.094628  0.27936  ],[2.194757  1.6941    1.9167825 3.5130095 4.6340465 9.501603 ],[2.36683387 1.83368869 2.2433514  1.39849197 4.09064368 1.75739704],"[1.58441866e+10 5.66956294e+12 2.08855007e+13 1.13814523e+14
 4.91524160e+14 0.00000000e+00]"
79,14279,54.66796899999999,-27.615883,223.61078500000002,-53.05084,1,0.3434,0.5728,0.4518,42.6167,0.009000000000000001,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
80,14398,2.07113,-45.191612,325.606223,-69.989264,1,0.2812,0.2634,1.0581,40.631,0.011000000000000001,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
81,14539,150.644531,3.583322,235.698235,43.342784,1,0.2882,0.2359,0.0434,40.359,0.018000000000000002,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
82,14553,359.805206,-46.768478,327.135979,-67.829903,1,1.1897,1.1667,0.1717,44.5143,0.011000000000000001,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
83,14601,32.695312,-4.929937000000001,166.868469,-60.84123,1,0.3837,0.3653,0.2005,41.4527,0.018000000000000002,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
84,14674,33.75,-4.630479,168.146242,-59.949071999999994,1,0.2012,0.0567,0.4176,37.0171,0.019,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
85,14983,349.615387,-63.636005000000004,318.92724599999997,-50.506541999999996,1,0.3391,0.3238,0.0255,41.1476,0.018000000000000002,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
86,15002,349.046051,-61.943836,320.79652999999996,-51.753706,1,0.3409,0.3512,0.0531,41.353,0.017,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
87,15251,32.871094,-4.7801919999999996,166.95949299999998,-60.615131999999996,1,0.4653,2.327,0.6097,46.3585,0.017,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
88,15475,351.382965,-64.011238,317.574052,-50.604657,1,0.0,0.0,0.0,,0.023,65,189.37640992847642,0.07670454545454546,-2.855959194734382,0.0,1.9687790079610619,0.012072355871829855,60246.2178343462,0.0009078070406098957,1.5256400251637792,5293.586395599447,352.0,"[  6.22821864 170.19732489 122.30517965 218.04427924 241.48365516
 170.39136392]",[0.643073  0.1462635 0.3459765 0.307976  1.138716  1.971637 ],[2.241891  1.547501  1.5664315 2.617298  3.568563  7.908916 ],[2.18620881 0.91119945 1.06564349 1.4101641  1.15289485 2.44516709],"[3.23768329e+15 1.80121505e+16 1.28067019e+16 2.32678649e+16
 2.60903838e+16 1.85985981e+16]"
89,15626,346.130127,-63.07261999999999,321.42310299999997,-50.042305,1,0.0,0.0,0.0,,0.02,16,2.549878990038849,0.0,-53.76269653310651,0.022727272727272728,3.208206820332061,0.04582149573570208,60178.97855667137,113.12703843955396,0.02269778790611688,6437.101057808378,352.0,[ 3.15981827 11.26285404 10.27827686  3.17629826  5.53232627  6.08362972],[-0.052388   0.1906115  0.3641275  0.144372  -0.4701195  0.757616 ],[2.374129  1.6648315 1.402766  1.9175805 2.6145335 6.02263  ],[-0.28429303 -2.05182638 -2.05992722 -0.13398142 -0.19248362 -0.05946402],[0.         2.81108081 2.63097869 0.         0.         0.        ]
90,15674,0.965665,-46.37508,325.845907,-68.579427,1,0.2927,0.2727,0.3286,40.7172,0.006999999999999999,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
91,15700,359.415588,-46.768478,327.729895,-67.686097,1,0.0,0.0,0.0,,0.009000000000000001,16,3.4946868097532295,0.011396011396011397,-27.900107263205985,0.16809116809116809,7.674187600883625,0.42115839951050293,60247.347954812445,264.8262170023636,0.007656476693144399,52420.71051308761,351.0,[ 2.79428758 22.55465987 26.04781709 20.53133114 13.94802553  9.2288214 ],[ 1.0246205 22.2460755 25.3410645 19.259684  12.324104   3.722399 ],[1.9800195 1.294809  1.168264  1.718102  2.3721785 5.43739  ],[ 0.18336588 -4.50165799 -3.96935995 -3.51785826 -0.37181467  0.13952107],[ 1.07177383 29.55813562 32.67847035 26.33713055 15.7352417   4.93473494]
92,15718,51.855469,-27.953188,223.543603,-55.56146999999999,1,0.1193,2.3179,0.7672,46.3482,0.008,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
93,15845,53.789062,-27.784405,223.68569700000003,-53.845803000000004,1,0.3174,0.3471,0.8216,41.3232,0.009000000000000001,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
94,15968,149.414062,2.238686,236.239766,41.565558,1,0.3509,0.4729,0.4544,42.1164,0.017,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
95,16339,51.328125,-27.447618,222.535046,-55.950727,1,0.0,0.0,0.0,,0.013000000000000001,16,2.488650677909528,0.0,-189.89435450307514,0.04857142857142857,7.7249611755051175,0.03890576772704761,59855.558194072764,38.84630659524867,-0.015684937872901726,242477.13142904107,350.0,"[ 30.75386679 293.00538449 558.3790489  112.77930944 111.65695868
  82.78384949]",[ 0.716152  -1.617026   0.0611705 -0.2670975 -0.430471   1.112301 ],[6.852854  7.150369  5.0715105 4.8579505 4.3111265 6.545157 ],"[ -3.15281203 -22.76473655 -52.08815608 -12.24173026 -16.58044033
 -22.34655363]",[ 0.         14.18859903 66.97545775 18.16978895 10.98746205 35.22075787]
96,16349,150.820312,3.1349270000000002,236.341348,43.230123,1,0.0,0.0,0.0,,0.016,16,25.720255025011777,0.34901960784313724,-31.69799772984874,0.12941176470588237,0.4524628511267379,0.17815623641312672,60317.815967631046,928.3926202846312,0.000340701404813111,1033898.5239447928,255.0,"[ 39.9861873  751.22476931 990.71711838 820.56624698 567.38339179
 248.39250121]",[ 22.603937 372.696838 591.521423 536.582825 400.071198 182.038254],[4.139043 5.995877 5.724157 5.849951 5.355381 7.875643],"[ 25.87776789 104.02244695 324.00637783 229.54244307 121.08883031
  30.90761952]","[  0.         229.63370676 191.04301571 253.32348305 224.56878505
  83.22881636]"
97,16463,151.699219,3.583322,236.53322400000002,44.205648,1,0.2023,0.1805,0.0254,39.7082,0.016,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
98,16496,359.415588,-46.768478,327.729895,-67.686097,1,0.3391,0.3895,0.2635,41.6162,0.009000000000000001,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
99,16802,53.4375,-29.142222999999998,225.90812000000003,-54.336118000000006,1,0.3145,0.3319,0.0234,41.2094,0.008,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
100,16983,150.117188,3.7328339999999995,235.120533,42.993809000000006,1,0.2899,0.2762,0.1879,40.7495,0.02,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
101,17094,52.207031,-28.29155,224.208534,-55.30015699999999,1,0.0,0.0,0.0,,0.006999999999999999,16,8.01114732828373,0.15142857142857144,-114.32901466357255,0.08857142857142856,7.74593146861091,0.10691059992183388,60040.92535997172,2.7644734517196836,120.60648595806325,373037.99102147087,350.0,"[ 29.42530412 614.03068354 303.18067968 371.70420976 234.87729637
  78.80471368]",[ 0.7103845 -2.5748555  8.815438   0.130186  -4.347636  -2.3020875],[6.535527  7.0164865 5.110504  4.981454  4.4478905 6.642537 ],"[ -9.76694508 -44.12139154 -30.55392743 -70.98158405 -69.85666802
 -21.26443768]","[ 820.55031872 2943.87443486 4251.32990768    0.         4344.71986978
    0.        ]"
102,17172,53.4375,-29.142222999999998,225.90812000000003,-54.336118000000006,1,0.0,0.0,0.0,,0.008,16,3.401915560425001,0.005714285714285714,-208.7792334105503,0.08285714285714285,1.50173216977267,0.04183918643579178,202414.16380960276,184.12876790052823,2.004003280173169,735890.8539681404,350.0,"[  6.294915   814.90424708 960.51861627 804.80980367 592.55157411
 280.09718813]",[ 0.5077985  0.1118575 -3.1529125 -1.0704675  0.3437905 -2.3696555],[5.492252 6.502403 5.04341  5.089732 4.61299  6.89821 ],"[  -177.76418661 -12045.47828438  -7437.10086554  -9272.51109512
  -8851.46782469 -11050.56990507]","[6.12871059e+13 4.11834887e+15 2.54105347e+15 3.17052864e+15
 3.02534996e+15 3.77654204e+15]"
103,17285,148.710938,2.836105,235.05080099999998,41.328739,1,0.3073,0.3057,0.0484,41.0025,0.031,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
104,17366,349.285706,-62.884678,319.786163,-51.046461,1,0.2387,0.2024,0.0247,39.9853,0.018000000000000002,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
105,17370,0.949367,-45.586655,326.991548,-69.25168599999999,1,0.3138,0.3391,0.4176,41.2636,0.013000000000000001,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
106,17515,52.207031,-28.630989000000003,224.800211,-55.343637,1,0.3577,0.3487,0.0073,41.3345,0.009000000000000001,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
107,18029,359.415588,-46.768478,327.729895,-67.686097,1,0.3525,0.3609,0.0112,41.4219,0.009000000000000001,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
108,18507,352.711273,-63.823657999999995,316.922299,-51.059403,1,0.3755,0.3457,0.023,41.3125,0.024,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
109,18556,51.855469,-26.276812,220.62703100000002,-55.293792,1,0.0,0.0,0.0,,0.013999999999999999,6,200.44983855789434,0.28,-1.9593467090168635,0.0,0.0012959169896837976,0.5297023208922037,60234.66480846555,23.113394236787755,2.4485761901744,348.7549747290368,350.0,"[ 68.53682644 278.99347312 397.870361   433.12426086 435.30477112
 436.86350303]",[1.3266185 1.5193465 0.839735  1.4125445 0.3076575 0.8619775],[3.169832  2.024694  1.7985885 2.3369    2.8121525 5.8983385],[-0.16603901  0.00692731 -0.87958761 -0.47659801 -1.19177146 -3.33665989],"[ 375.77394419 1099.23468725 1565.91718856 1710.06639074 1715.21937792
 1722.54275945]"
110,18645,358.636353,-46.768478,328.890146,-67.388837,1,0.164,2.3025,1.1022,46.3306,0.008,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
111,18706,34.277344,-5.67919,170.31493,-60.410322,1,0.1706,0.1766,0.0158,39.6556,0.02,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
112,18937,348.595886,-63.07261999999999,320.02328900000003,-50.71306,1,0.2142,0.2222,0.0102,40.2123,0.021,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
